"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"967",0.2536464,0.02910601,0,0.39,0.23,0.38
"968",0.3915791,0.02177932,0,0.4,0.14,0.46
"969",0.2470904,0.05425137,0,0.36,0.24,0.4
"970",0.3457275,0.02625433,0,0.41,0.17,0.42
"971",0.2824264,0.02733784,0,0.43,0.21,0.36
"972",0.3647024,0.04343051,0,0.32,0.26,0.42
"973",0.3551912,0.05080089,0,0.35,0.26,0.39
"974",0.2675647,0.05996936,0,0.31,0.28,0.41
"975",0.4139085,0.06875109,0,0.25,0.24,0.51
"976",0.3565582,0.03199561,0,0.44,0.2,0.36
"977",0.3766843,0.01063985,0,0.43,0.09,0.48
"978",0.4801889,0.02192678,0,0.35,0.21,0.44
"979",0.5057187,0.04447804,0,0.28,0.23,0.49
"980",0.4262125,0.01988226,0,0.44,0.12,0.44
"981",0.5066567,0.023928282,0,0.34,0.1,0.56
"982",0.4797,0.031879995,0,0.3,0.16,0.54
"983",0.5527262,0.043504987,0,0.36,0.15,0.49
"984",0.4427045,0.03330256,0,0.38,0.21,0.41
"985",0.2765708,0.049407626,0,0.4,0.27,0.33
"986",0.425415,0.010932443,0,0.46,0.04,0.5
"987",0.5297115,0.031964302,0,0.26,0.21,0.53
"988",0.3579213,0.008575059,0,0.45,0.16,0.39
"989",0.4757496,0.027219885,0,0.4,0.15,0.45
"990",0.3517367,0.048129302,0,0.25,0.24,0.51
"991",0.2468593,0.03672461,0,0.49,0.19,0.32
"992",0.4477794,0.01683342,0,0.45,0.14,0.41
"993",0.309222,0.04476171,0,0.39,0.3,0.31
"994",0.4099008,0.02533328,0,0.34,0.14,0.52
"995",0.3800219,0.06053013,0,0.25,0.24,0.51
"996",0.3463481,0.05158136,0,0.31,0.21,0.48
"997",0.4498424,0.03758816,0,0.26,0.21,0.53
"998",0.3513496,0.02355393,0,0.46,0.15,0.39
"999",0.3886545,0.05965997,0,0.24,0.28,0.48
"1000",0.4540826,0.05201004,0,0.3,0.17,0.53
"1001",0.6225338,0.033896287,0.5,0.19,0.29,0.52
"1002",0.537505,0.041446862,0.5,0.09,0.35,0.56
"1003",0.3911882,0.012851028,0.5,0.34,0.21,0.45
"1004",0.549918,0.001891174,0.5,0.41,0.03,0.56
"1005",0.3582762,0.018213455,0.5,0.35,0.27,0.38
"1006",0.2217445,0.016040283,0.5,0.52,0.22,0.26
"1007",0.4242865,0.043791347,0.5,0.13,0.38,0.49
"1008",0.4526648,0.010514418,0.5,0.43,0.1,0.47
"1009",0.6283489,0.011910196,0.5,0.29,0.12,0.59
"1010",0.569376,0.030694481,0.5,0.16,0.33,0.51
"1011",0.5974625,0.033276504,0.5,0.18,0.27,0.55
"1012",0.4798435,0.010705422,0.5,0.41,0.09,0.5
"1013",0.4102592,0.025083702,0.5,0.26,0.26,0.48
"1014",0.495484,0.016271833,0.5,0.39,0.17,0.44
"1015",0.4547661,0.004704757,0.5,0.42,0.12,0.46
"1016",0.3547252,0.012502249,0.5,0.48,0.2,0.32
"1017",0.3754584,0.003533561,0.5,0.59,0.04,0.37
"1018",0.539766,0.009970396,0.5,0.38,0.1,0.52
"1019",0.5949243,0.024110452,0.5,0.18,0.25,0.57
"1020",0.2508555,0.004628126,0.5,0.57,0.17,0.26
"1021",0.3790067,0.022525117,0.5,0.35,0.27,0.38
"1022",0.2162597,0.011678777,0.5,0.52,0.19,0.29
"1023",0.558363,0.02033695,0.5,0.22,0.26,0.52
"1024",0.3414374,0.019904888,0.5,0.37,0.28,0.35
"1025",0.4429996,0.027293815,0.5,0.25,0.32,0.43
"1026",0.4117943,0.007328782,0.5,0.47,0.1,0.43
"1027",0.3027461,0.015918369,0.5,0.37,0.28,0.35
"1028",0.4507607,0.023778366,0.5,0.31,0.24,0.45
"1029",0.4779477,0.018579312,0.5,0.24,0.28,0.48
"1030",0.5176183,0.029768024,0.5,0.19,0.33,0.48
"1031",0.372448,0.026051742,0.5,0.3,0.31,0.39
"1032",0.5076556,0.011837559,0.5,0.38,0.1,0.52
"1033",0.4579728,0.005063726,0.5,0.36,0.09,0.55
"1034",0.7001173,0.02547609,0.5,0.21,0.19,0.6
"1035",0.5428201,0.035963909,0.5,0.15,0.24,0.61
"1036",0.6087426,0.019821151,0.5,0.21,0.22,0.57
"1037",0.434296,0.02129415,0.5,0.27,0.23,0.5
"1038",0.5172246,0.033526391,0.5,0.16,0.36,0.48
"1039",0.3696632,0.011911133,0.5,0.42,0.21,0.37
"1040",0.4100489,0.0129625,0.5,0.43,0.1,0.47
"1041",0.5667901,0.020021333,0.5,0.24,0.22,0.54
"1042",0.2981966,0.026663051,0.5,0.32,0.36,0.32
"1043",0.3128981,0.014014677,0.5,0.49,0.19,0.32
"1044",0.599839,0.021646875,0.5,0.24,0.2,0.56
"1045",0.4543124,0.010509256,0.5,0.3,0.2,0.5
"1046",0.5650087,0.013963756,0.5,0.25,0.19,0.56
"1047",0.4730232,0.030033673,0.5,0.23,0.32,0.45
"1048",0.4471437,0.004914975,0.5,0.46,0.08,0.46
"1049",0.5877749,0.02137129,0.5,0.21,0.16,0.63
"1050",0.2841856,0.01629631,0.5,0.43,0.25,0.32
"1051",0.3648729,0.012816936,0.5,0.36,0.13,0.51
"1052",0.4459674,0.008343813,0.5,0.41,0.14,0.45
"1053",0.5565372,0.035879917,0.5,0.18,0.27,0.55
"1054",0.3832501,0.013865648,0.5,0.43,0.24,0.33
"1055",0.2661439,0.029937882,0.5,0.3,0.33,0.37
"1056",0.5157487,0.019308605,0.5,0.26,0.23,0.51
"1057",0.4803061,0.008331558,0.5,0.38,0.12,0.5
"1058",0.3603787,0.016785224,0.5,0.46,0.17,0.37
"1059",0.4995957,0.020689633,0.5,0.26,0.26,0.48
"1060",0.6453506,0.02582205,0.5,0.18,0.28,0.54
"1061",0.6184718,0.013877798,0.5,0.33,0.1,0.57
"1062",0.5152485,0.030972042,0.5,0.17,0.38,0.45
"1063",0.420841,0.006249208,0.5,0.38,0.13,0.49
"1064",0.5291435,0.0221768,0.5,0.29,0.21,0.5
"1065",0.5380106,0.005184558,0.5,0.41,0.08,0.51
"1066",0.5819665,0.021104481,0.5,0.31,0.23,0.46
"1067",0.3076823,0.011165693,0.5,0.5,0.19,0.31
"1068",0.3123595,0.017753728,0.5,0.48,0.24,0.28
"1069",0.6668397,0.007642,0.5,0.32,0.08,0.6
"1070",0.6452251,0.00219643,0.5,0.33,0.04,0.63
"1071",0.4590297,0.040244406,0.5,0.22,0.3,0.48
"1072",0.4423555,0.016927085,0.5,0.3,0.22,0.48
"1073",0.5045707,0.020691741,0.5,0.29,0.18,0.53
"1074",0.5348651,0.023191849,0.5,0.21,0.21,0.58
"1075",0.4514446,0.029749876,0.5,0.29,0.28,0.43
"1076",0.3832833,0.028257081,0.5,0.25,0.31,0.44
"1077",0.3757101,0.034112208,0.5,0.24,0.37,0.39
"1078",0.4615979,0.018186589,0.5,0.34,0.15,0.51
"1079",0.6308245,0.001646142,0.5,0.39,0.03,0.58
"1080",0.2565733,0.012096689,0.5,0.42,0.28,0.3
"1081",0.3071104,0.01425984,0.5,0.41,0.25,0.34
"1082",0.5175683,0.015999384,0.5,0.29,0.18,0.53
"1083",0.4884024,0.001897047,0.5,0.49,0.05,0.46
"1084",0.5471554,0.02495563,0.5,0.2,0.25,0.55
"1085",0.4039498,0.028920183,0.5,0.22,0.35,0.43
"1086",0.5255876,0.001271157,0.5,0.52,0.02,0.46
"1087",0.3821537,0.034764637,0.5,0.17,0.33,0.5
"1088",0.3450707,0.001779007,0.5,0.63,0.02,0.35
"1089",0.4729668,0.009870614,0.5,0.35,0.12,0.53
"1090",0.3466175,0.013147144,0.5,0.41,0.23,0.36
"1091",0.404345,0.00101942,0.5,0.57,0.01,0.42
"1092",0.5328939,0.004010234,0.5,0.36,0.08,0.56
"1093",0.5362328,0.031093609,0.5,0.25,0.25,0.5
"1094",0.6427483,0.01106195,0.5,0.31,0.14,0.55
"1095",0.3565155,0.002640214,0.5,0.52,0.06,0.42
"1096",0.4461464,0.011812465,0.5,0.38,0.17,0.45
"1097",0.5706411,0.019606368,0.5,0.2,0.23,0.57
"1098",0.4343619,0.011461152,0.5,0.44,0.15,0.41
"1099",0.4922326,0.019297998,0.5,0.29,0.22,0.49
"1100",0.5749631,0.01843886,0.5,0.27,0.21,0.52
"1101",0.3212696,0.013047991,0.5,0.42,0.17,0.41
"1102",0.2993417,0.018836067,0.5,0.39,0.29,0.32
"1103",0.2494972,0.017236519,0.5,0.39,0.28,0.33
"1104",0.2344678,0.011945474,0.5,0.53,0.18,0.29
"1105",0.302288,0.029248246,0.5,0.26,0.34,0.4
"1106",0.6318057,0.012319285,0.5,0.23,0.16,0.61
"1107",0.3815431,0.0068344,0.5,0.56,0.08,0.36
"1108",0.525955,0.007720133,0.5,0.33,0.1,0.57
"1109",0.5145472,0.031799659,0.5,0.22,0.18,0.6
"1110",0.4650457,0.022812077,0.5,0.23,0.32,0.45
"1111",0.5410681,0.036191765,0.5,0.15,0.31,0.54
"1112",0.4000747,0.018627706,0.5,0.3,0.27,0.43
"1113",0.5080384,0.009006439,0.5,0.39,0.09,0.52
"1114",0.4851037,0.027741759,0.5,0.26,0.25,0.49
"1115",0.4851437,0.004407111,0.5,0.52,0.08,0.4
"1116",0.6217914,0.011694423,0.5,0.29,0.15,0.56
"1117",0.4937245,0.014948137,0.5,0.33,0.17,0.5
"1118",0.4219852,0.034852173,0.5,0.23,0.34,0.43
"1119",0.3286878,0.023253233,0.5,0.35,0.25,0.4
"1120",0.4668477,0.011546196,0.5,0.29,0.13,0.58
"1121",0.5596779,0.007251665,0.5,0.3,0.11,0.59
"1122",0.632597,0.007738297,0.5,0.37,0.05,0.58
"1123",0.2699365,0.008151388,0.5,0.56,0.13,0.31
"1124",0.322666,0.015150823,0.5,0.49,0.22,0.29
"1125",0.560574,0.02223579,0.5,0.25,0.24,0.51
"1126",0.3522259,0.00761998,0.5,0.53,0.1,0.37
"1127",0.4931884,0.00479098,0.5,0.55,0.04,0.41
"1128",0.5779004,0.014278302,0.5,0.26,0.12,0.62
"1129",0.4801192,0.032855105,0.5,0.21,0.33,0.46
"1130",0.6267014,0.013301882,0.5,0.26,0.16,0.58
"1131",0.4696488,0.019056002,0.5,0.31,0.22,0.47
"1132",0.4314409,0.00478578,0.5,0.47,0.04,0.49
"1133",0.4598492,0.017938597,0.5,0.24,0.2,0.56
"1134",0.2598859,0.015836584,0.5,0.46,0.19,0.35
"1135",0.419512,0.006973877,0.5,0.49,0.12,0.39
"1136",0.219274,0.016413901,0.5,0.43,0.25,0.32
"1137",0.3659713,0.00295032,0.5,0.56,0.05,0.39
"1138",0.5307905,0.013032852,0.5,0.28,0.11,0.61
"1139",0.5581671,0.015745047,0.5,0.25,0.19,0.56
"1140",0.3589565,0.008119199,0.5,0.42,0.14,0.44
"1141",0.5046999,0.029776362,0.5,0.18,0.29,0.53
"1142",0.4914114,0.040986549,0.5,0.23,0.34,0.43
"1143",0.3453966,0.018480131,0.5,0.44,0.2,0.36
"1144",0.4095834,0.032991525,0.5,0.25,0.28,0.47
"1145",0.5536897,0.018316605,0.5,0.21,0.2,0.59
"1146",0.4717178,0.020042204,0.5,0.29,0.31,0.4
"1147",0.4069717,0.009921312,0.5,0.48,0.2,0.32
"1148",0.3530204,0.006469022,0.5,0.48,0.14,0.38
"1149",0.5763176,0.028226176,0.5,0.2,0.23,0.57
"1150",0.5698249,0.031328355,0.5,0.19,0.28,0.53
"1151",0.3283303,0.02090244,0.5,0.34,0.35,0.31
"1152",0.2291975,0.022368185,0.5,0.41,0.27,0.32
"1153",0.2818648,0.015276021,0.5,0.39,0.32,0.29
"1154",0.5567943,0.03195317,0.5,0.23,0.29,0.48
"1155",0.4095581,0.002515998,0.5,0.47,0.06,0.47
"1156",0.612334,0.022602024,0.5,0.17,0.27,0.56
"1157",0.2557763,0.002564573,0.5,0.68,0.06,0.26
"1158",0.3664231,0.01607642,0.5,0.42,0.27,0.31
"1159",0.6175278,0.044225371,0.5,0.11,0.27,0.62
"1160",0.4241575,0.031512668,0.5,0.2,0.4,0.4
"1161",0.4676538,0.024862342,0.5,0.18,0.27,0.55
"1162",0.3291313,0.025841146,0.5,0.34,0.29,0.37
"1163",0.4431035,0.011627787,0.5,0.51,0.08,0.41
"1164",0.3227604,0.017153052,0.5,0.38,0.27,0.35
"1165",0.5335831,0.038028577,0.5,0.15,0.32,0.53
"1166",0.486517,0.013060278,0.5,0.28,0.16,0.56
"1167",0.448429,0.006477915,0.5,0.42,0.1,0.48
"1168",0.5458297,0.010967468,0.5,0.38,0.11,0.51
"1169",0.6067504,0.012065131,0.5,0.24,0.17,0.59
"1170",0.3737679,0.021792341,0.5,0.31,0.24,0.45
"1171",0.558766,0.019303615,0.5,0.27,0.23,0.5
"1172",0.4249796,0.020208325,0.5,0.29,0.29,0.42
"1173",0.4019997,0.028788646,0.5,0.23,0.36,0.41
"1174",0.6070087,0.018128349,0.5,0.22,0.17,0.61
"1175",0.2852245,0.014054168,0.5,0.46,0.32,0.22
"1176",0.3821682,0.019842045,0.5,0.34,0.29,0.37
"1177",0.4433528,0.002140305,0.5,0.49,0.02,0.49
"1178",0.5712161,0.019893786,0.5,0.21,0.25,0.54
"1179",0.2691138,0.013381859,0.5,0.48,0.27,0.25
"1180",0.3137465,0.04025372,0.5,0.3,0.35,0.35
"1181",0.4215788,0.0001715799,0.5,0.58,0,0.42
"1182",0.4034749,0.0019203341,0.5,0.58,0.03,0.39
"1183",0.5257304,0.0345991566,0.5,0.18,0.28,0.54
"1184",0.6270823,0.0413127611,0.5,0.12,0.33,0.55
"1185",0.6158746,0.0497547276,0.5,0.18,0.23,0.59
"1186",0.3144853,0.0180323152,0.5,0.44,0.25,0.31
"1187",0.5919104,0.0309193092,0.5,0.18,0.24,0.58
"1188",0.3755831,0.0055847687,0.5,0.52,0.04,0.44
"1189",0.2031391,0.0128354041,0.5,0.5,0.25,0.25
"1190",0.5609751,0.0279653526,0.5,0.15,0.24,0.61
"1191",0.3856921,0.008705333,0.5,0.46,0.18,0.36
"1192",0.4946548,0.033869193,0.5,0.2,0.29,0.51
"1193",0.3951574,0.009830113,0.5,0.44,0.16,0.4
"1194",0.3608527,0.002660658,0.5,0.58,0.02,0.4
"1195",0.3965632,0.011994164,0.5,0.41,0.22,0.37
"1196",0.3940207,0.023409275,0.5,0.27,0.31,0.42
"1197",0.3223666,0.026261259,0.5,0.32,0.27,0.41
"1198",0.625211,0.018024945,0.5,0.2,0.22,0.58
"1199",0.338118,0.004883847,0.5,0.6,0.09,0.31
"1200",0.5187433,0.017628143,0.5,0.35,0.26,0.39
"1201",0.2175481,0.019001078,0.5,0.47,0.28,0.25
"1202",0.4447673,0.01105863,0.5,0.41,0.12,0.47
"1203",0.2385854,0.017659394,0.5,0.44,0.28,0.28
"1204",0.2911829,0.020665888,0.5,0.38,0.34,0.28
"1205",0.5856328,0.010553834,0.5,0.33,0.07,0.6
"1206",0.5803246,0.005795871,0.5,0.31,0.11,0.58
"1207",0.3668141,0.021403076,0.5,0.37,0.28,0.35
"1208",0.3644963,0.025713137,0.5,0.3,0.26,0.44
"1209",0.4183226,0.009656691,0.5,0.4,0.09,0.51
"1210",0.426879,0.010042663,0.5,0.38,0.14,0.48
"1211",0.3905011,0.03576657,0.5,0.28,0.32,0.4
"1212",0.5320171,0.03196502,0.5,0.18,0.4,0.42
"1213",0.5003541,0.05172393,0.5,0.09,0.38,0.53
"1214",0.6433107,0.01119225,0.5,0.3,0.12,0.58
"1215",0.5315525,0.01455053,0.5,0.33,0.13,0.54
"1216",0.6183424,0.04758312,0.5,0.1,0.31,0.59
"1217",0.4865424,0.02064133,0.5,0.29,0.19,0.52
"1218",0.5821068,0.02623917,0.5,0.21,0.26,0.53
"1219",0.3943008,0.01470059,0.5,0.45,0.23,0.32
"1220",0.4061487,0.01865617,0.5,0.34,0.29,0.37
"1221",0.3668934,0.017529137,0.5,0.32,0.32,0.36
"1222",0.5448246,0.003284322,0.5,0.48,0.03,0.49
"1223",0.3611792,0.005183313,0.5,0.51,0.11,0.38
"1224",0.4084447,0.020938522,0.5,0.28,0.36,0.36
"1225",0.4903528,0.034324676,0.5,0.22,0.28,0.5
"1226",0.4916819,0.029720384,0.5,0.2,0.24,0.56
"1227",0.6237077,0.037093754,0.5,0.15,0.24,0.61
"1228",0.5229169,0.013421491,0.5,0.33,0.12,0.55
"1229",0.5034769,0.012961465,0.5,0.38,0.11,0.51
"1230",0.3778992,0.003281671,0.5,0.57,0.06,0.37
"1231",0.5993027,0.006605739,0.5,0.37,0.06,0.57
"1232",0.3324029,0.021399142,0.5,0.25,0.31,0.44
"1233",0.2960438,0.029230252,0.5,0.39,0.32,0.29
"1234",0.5556256,0.031304216,0.5,0.11,0.36,0.53
"1235",0.4885238,0.015447715,0.5,0.32,0.22,0.46
"1236",0.5529078,0.041968699,0.5,0.11,0.33,0.56
"1237",0.5574165,0.019566791,0.5,0.28,0.22,0.5
"1238",0.6386912,0.036383555,0.5,0.14,0.27,0.59
"1239",0.3743027,0.002064461,0.5,0.62,0.03,0.35
"1240",0.5306888,0.023886734,0.5,0.24,0.31,0.45
"1241",0.2671344,0.021349726,0.5,0.37,0.31,0.32
"1242",0.4697904,0.027873334,0.5,0.2,0.29,0.51
"1243",0.3883443,0.008536806,0.5,0.45,0.16,0.39
"1244",0.5794902,0.031160888,0.5,0.2,0.26,0.54
"1245",0.372044,0.004897096,0.5,0.5,0.09,0.41
"1246",0.6608405,0.012593053,0.5,0.28,0.09,0.63
"1247",0.3388981,0.023644233,0.5,0.38,0.33,0.29
"1248",0.4248615,0.027693339,0.5,0.24,0.31,0.45
"1249",0.5698649,0.020156863,0.5,0.24,0.17,0.59
"1250",0.3972411,0.024949041,0.5,0.29,0.36,0.35
"1251",0.3569601,0.022002161,0.5,0.37,0.28,0.35
"1252",0.52479,0.00270827,0.5,0.46,0.04,0.5
"1253",0.4742195,0.010336355,0.5,0.47,0.12,0.41
"1254",0.52372,0.031065996,0.5,0.23,0.26,0.51
"1255",0.4273209,0.01292417,0.5,0.35,0.24,0.41
"1256",0.3218782,0.026287662,0.5,0.31,0.31,0.38
"1257",0.3057332,0.007934868,0.5,0.6,0.09,0.31
"1258",0.3094326,0.008291574,0.5,0.46,0.19,0.35
"1259",0.4486887,0.044880059,0.5,0.18,0.29,0.53
"1260",0.6294721,0.008430793,0.5,0.34,0.1,0.56
"1261",0.3740607,0.021179695,0.5,0.44,0.16,0.4
"1262",0.3421558,0.012312034,0.5,0.48,0.21,0.31
"1263",0.5225866,0.003867067,0.5,0.51,0.06,0.43
"1264",0.3796753,0.016768225,0.5,0.35,0.23,0.42
"1265",0.395794,0.019214172,0.5,0.33,0.29,0.38
"1266",0.4296542,0.012824316,0.5,0.34,0.2,0.46
"1267",0.6121463,0.011010889,0.5,0.35,0.14,0.51
"1268",0.3885741,0.019514629,0.5,0.37,0.27,0.36
"1269",0.3882825,0.003863194,0.5,0.51,0.06,0.43
"1270",0.451902,0.02022424,0.5,0.3,0.17,0.53
"1271",0.3719923,0.01982606,0.5,0.39,0.22,0.39
"1272",0.3708049,0.016022523,0.5,0.42,0.27,0.31
"1273",0.4236158,0.003698541,0.5,0.5,0.06,0.44
"1274",0.4379984,0.03515045,0.5,0.19,0.32,0.49
"1275",0.4530961,0.026488035,0.5,0.22,0.35,0.43
"1276",0.3128373,0.005632838,0.5,0.56,0.09,0.35
"1277",0.2911205,0.007696725,0.5,0.58,0.16,0.26
"1278",0.5077522,0.016066829,0.5,0.29,0.21,0.5
"1279",0.3093222,0.013996518,0.5,0.43,0.27,0.3
"1280",0.4876934,0.008629613,0.5,0.4,0.13,0.47
"1281",0.4142886,0.020899615,0.5,0.28,0.33,0.39
"1282",0.5476474,0.02382379,0.5,0.22,0.19,0.59
"1283",0.3618283,0.007097962,0.5,0.49,0.13,0.38
"1284",0.4116993,0.01398672,0.5,0.45,0.16,0.39
"1285",0.3121513,0.011730978,0.5,0.5,0.19,0.31
"1286",0.4890677,0.00872034,0.5,0.35,0.09,0.56
"1287",0.2701274,0.01776694,0.5,0.44,0.23,0.33
"1288",0.2797855,0.028170699,0.5,0.33,0.34,0.33
"1289",0.3954073,0.021661934,0.5,0.26,0.31,0.43
"1290",0.523235,0.004871412,0.5,0.31,0.09,0.6
"1291",0.36684354,0.10461874,0.5,0.04,0.51,0.45
"1292",0.40781933,0.08444,0.5,0.02,0.57,0.41
"1293",0.5009799,0.00760097,0.5,0.42,0.13,0.45
"1294",0.16386352,0.16561966,0.5,0,0.59,0.41
"1295",0.33333129,0.11515078,0.5,0.02,0.56,0.42
"1296",0.37400967,0.06078157,0.5,0.05,0.54,0.41
"1297",0.12912192,0.16885942,0.5,0,0.58,0.42
"1298",0.01016677,0.1954632,0.5,0,0.59,0.41
"1299",0.33280046,0.05516121,0.5,0.12,0.47,0.41
"1300",0.42790096,0.08210899,0.5,0.01,0.55,0.44
"1301",0.4717488,0.011152958,0.5,0.44,0.09,0.47
"1302",0.6335755,0.019761417,0.5,0.19,0.21,0.6
"1303",0.4386067,0.019392941,0.5,0.25,0.29,0.46
"1304",0.4800055,0.030044931,0.5,0.15,0.3,0.55
"1305",0.540952,0.022594819,0.5,0.24,0.22,0.54
"1306",0.3749939,0.026100284,0.5,0.23,0.29,0.48
"1307",0.4063883,0.020896163,0.5,0.36,0.24,0.4
"1308",0.4625693,0.035741306,0.5,0.19,0.33,0.48
"1309",0.4056241,0.018713075,0.5,0.37,0.21,0.42
"1310",0.4016425,0.002945391,0.5,0.58,0.05,0.37
"1311",0.3648563,0.012018251,0.5,0.41,0.22,0.37
"1312",0.3532044,0.019464363,0.5,0.39,0.25,0.36
"1313",0.4384713,0.020672865,0.5,0.29,0.28,0.43
"1314",0.3435323,0.004831185,0.5,0.58,0.07,0.35
"1315",0.4089496,0.030706352,0.5,0.25,0.3,0.45
"1316",0.4399455,0.007273351,0.5,0.43,0.12,0.45
"1317",0.441811,0.017517808,0.5,0.3,0.23,0.47
"1318",0.3962871,0.024514613,0.5,0.23,0.32,0.45
"1319",0.473182,0.025511381,0.5,0.22,0.24,0.54
"1320",0.5488168,0.014351266,0.5,0.41,0.16,0.43
"1321",0.4376982,0.0069755,0.5,0.53,0.06,0.41
"1322",0.5450571,0.023229358,0.5,0.19,0.26,0.55
"1323",0.4074052,0.028708054,0.5,0.24,0.38,0.38
"1324",0.3780626,0.032331375,0.5,0.29,0.37,0.34
"1325",0.525087,0.010283981,0.5,0.38,0.1,0.52
"1326",0.3726165,0.017100225,0.5,0.37,0.21,0.42
"1327",0.3913523,0.032597317,0.5,0.3,0.39,0.31
"1328",0.6728347,0.005635935,0.5,0.3,0.04,0.66
"1329",0.6778088,0.029051842,0.5,0.17,0.26,0.57
"1330",0.5151219,0.030100763,0.5,0.16,0.29,0.55
"1331",0.5187611,0.0342523437,0.5,0.18,0.27,0.55
"1332",0.3302307,0.0211525997,0.5,0.39,0.32,0.29
"1333",0.6020589,0.0117771358,0.5,0.3,0.08,0.62
"1334",0.4426827,0.0055493694,0.5,0.57,0.05,0.38
"1335",0.5035112,0.0273646091,0.5,0.24,0.26,0.5
"1336",0.4048725,0.0199391008,0.5,0.42,0.22,0.36
"1337",0.3487983,0.0004351607,0.5,0.55,0.02,0.43
"1338",0.444287,0.0266979302,0.5,0.3,0.33,0.37
"1339",0.3667672,0.0013609331,0.5,0.56,0.03,0.41
"1340",0.3999006,0.0175205111,0.5,0.33,0.18,0.49
"1341",0.436353,0.008093017,0.5,0.39,0.1,0.51
"1342",0.3046378,0.01580294,0.5,0.46,0.23,0.31
"1343",0.5032088,0.005456432,0.5,0.4,0.09,0.51
"1344",0.4412013,0.004618013,0.5,0.52,0.07,0.41
"1345",0.4371614,0.003024227,0.5,0.52,0.07,0.41
"1346",0.4492674,0.011512995,0.5,0.38,0.18,0.44
"1347",0.5461193,0.005200233,0.5,0.42,0.09,0.49
"1348",0.5333269,0.007265431,0.5,0.42,0.08,0.5
"1349",0.5365108,0.021892784,0.5,0.34,0.18,0.48
"1350",0.5575533,0.016700399,0.5,0.29,0.17,0.54
"1351",0.5480995,0.027442582,0.5,0.24,0.18,0.58
"1352",0.4822121,0.02836092,0.5,0.22,0.28,0.5
"1353",0.3940766,0.028118038,0.5,0.22,0.36,0.42
"1354",0.3668323,0.010651486,0.5,0.43,0.22,0.35
"1355",0.4013654,0.012347893,0.5,0.42,0.22,0.36
"1356",0.6099496,0.023010979,0.5,0.2,0.2,0.6
"1357",0.5677333,0.028108524,0.5,0.18,0.27,0.55
"1358",0.1898287,0.013758188,0.5,0.51,0.2,0.29
"1359",0.5862173,0.026560148,0.5,0.16,0.24,0.6
"1360",0.4854633,0.005580368,0.5,0.48,0.04,0.48
"1361",0.434618,0.006176612,0.5,0.46,0.12,0.42
"1362",0.3919405,0.011026591,0.5,0.42,0.17,0.41
"1363",0.5217725,0.021703767,0.5,0.25,0.23,0.52
"1364",0.4675168,0.010284341,0.5,0.42,0.18,0.4
"1365",0.3994254,0.005197232,0.5,0.52,0.1,0.38
"1366",0.5441254,0.034158095,0.5,0.19,0.3,0.51
"1367",0.421471,0.022045984,0.5,0.26,0.35,0.39
"1368",0.3136704,0.013646,0.5,0.54,0.23,0.23
"1369",0.4799282,0.0427439,0.5,0.19,0.36,0.45
"1370",0.615917,0.031321974,0.5,0.17,0.3,0.53
"1371",0.3460446,0.014256948,0.5,0.44,0.19,0.37
"1372",0.2508097,0.007979191,0.5,0.54,0.19,0.27
"1373",0.4324562,0.011195426,0.5,0.41,0.18,0.41
"1374",0.4776355,0.019546752,0.5,0.35,0.2,0.45
"1375",0.4375377,0.026818664,0.5,0.19,0.38,0.43
"1376",0.1931174,0.014264573,0.5,0.52,0.25,0.23
"1377",0.4864351,0.021563799,0.5,0.34,0.26,0.4
"1378",0.3707521,0.033534836,0.5,0.21,0.38,0.41
"1379",0.5897601,0.007753461,0.5,0.36,0.1,0.54
"1380",0.487288,0.020181441,0.5,0.23,0.29,0.48
"1381",0.2405289,0.009710662,0.5,0.54,0.2,0.26
"1382",0.5512379,0.023683929,0.5,0.21,0.27,0.52
"1383",0.4520555,0.023393273,0.5,0.32,0.28,0.4
"1384",0.4627875,0.026881045,0.5,0.22,0.32,0.46
"1385",0.3903674,0.015029391,0.5,0.29,0.27,0.44
"1386",0.3296356,0.02276335,0.5,0.28,0.35,0.37
"1387",0.4774613,0.016346099,0.5,0.33,0.21,0.46
"1388",0.4283821,0.005309492,0.5,0.42,0.06,0.52
"1389",0.3540378,0.005307846,0.5,0.57,0.07,0.36
"1390",0.4979319,0.031465372,0.5,0.22,0.32,0.46
"1391",0.3017286,0.004971514,0.5,0.56,0.14,0.3
"1392",0.6240088,0.010808751,0.5,0.28,0.11,0.61
"1393",0.4760676,0.04173326,0.5,0.12,0.37,0.51
"1394",0.5918603,0.025287851,0.5,0.23,0.2,0.57
"1395",0.5793396,0.04105092,0.5,0.13,0.29,0.58
"1396",0.5950874,0.02526335,0.5,0.18,0.21,0.61
"1397",0.5553582,0.007170631,0.5,0.34,0.11,0.55
"1398",0.2874054,0.022104059,0.5,0.35,0.31,0.34
"1399",0.452951,0.001551935,0.5,0.55,0.01,0.44
"1400",0.5457989,0.031450577,0.5,0.2,0.23,0.57
"1401",0.34007809,0.101610709,0.5,0.01,0.57,0.42
"1402",0.12385582,0.167551934,0.5,0,0.58,0.42
"1403",0.4489913,0.020406716,0.5,0.26,0.32,0.42
"1404",0.44245407,0.001201386,0.5,0.55,0.04,0.41
"1405",0.25449128,0.152225405,0.5,0,0.56,0.44
"1406",0.35450824,0.071575418,0.5,0.05,0.54,0.41
